series,horizon,median,pi80_lo,pi80_hi,pi90_lo,pi90_hi
gurkor,152,14.123054433493714,13.40423685788547,14.821111394744147,13.202197329668794,15.02894279110445
gurkor,153,14.123402735366005,13.408036117051989,14.829400999414105,13.200897492094404,15.03577456478021
gurkor,154,14.125388328493486,13.406756532750432,14.831248798621596,13.202651568707964,15.036088759149852
gurkor,155,14.129649825776367,13.414154977725875,14.835880872443704,13.20510936931669,15.052022195131917
gurkor,156,14.132942614696805,13.417001184887525,14.844229537925594,13.203060381991095,15.052712840498105
gurkor,157,14.13391154219996,13.412187139420801,14.849212625191106,13.199324357946224,15.062209528642684
gurkor,158,14.135627444361603,13.411236044875622,14.855026155341672,13.198774475271918,15.06611562225654
gurkor,159,14.137041122674203,13.415692725998323,14.859731742141612,13.20013857335882,15.07462015268028
gurkor,160,14.141692352082117,13.413337809424124,14.868768876682351,13.20503887188818,15.075950945673673
gurkor,161,14.147893298183705,13.416328482727332,14.875365767959149,13.201443471374033,15.07677859005657
gurkor,162,14.152583454024395,13.417342411381183,14.877039836099451,13.193215369290316,15.084420887262672
gurkor,163,14.156221112056642,13.416871937859044,14.884732794102417,13.191270356620814,15.091793576752886
gurkor,164,14.160597459269658,13.419880275166827,14.890915121619411,13.200353662646789,15.095753372783564
gurkor,165,14.16205390495253,13.416071300532337,14.890791033939554,13.198303459668805,15.112630760648056
gurkor,166,14.161742394152936,13.41574774432113,14.895325784871954,13.197512546516435,15.112707391500535
gurkor,167,14.165168859186462,13.4127150492626,14.898086846125675,13.204293600714639,15.115300519863782
gurkor,168,14.170988014905262,13.418272266576736,14.90182286662482,13.20956600169719,15.12301455316202
gurkor,169,14.173296465024153,13.417421658340604,14.904849225452741,13.205561092369418,15.127346079292645
gurkor,170,14.175514314164595,13.416689488269068,14.913349968191914,13.199088935568097,15.138574046731977
gurkor,171,14.176404305352907,13.417585224662147,14.92185433119347,13.194597722414365,15.14307209321089
gurkor,172,14.180816877923952,13.416546138572778,14.924081765722773,13.194848022972984,15.152391620420632
gurkor,173,14.181012786113076,13.414433293518607,14.926444885721146,13.186677013060889,15.158827370130837
gurkor,174,14.18303814230046,13.41121653023191,14.93795052716063,13.18662353901967,15.159162241592806
gurkor,175,14.186970186742759,13.416329563885132,14.937823904160943,13.18715680924398,15.15270804092629
gurkor,176,14.190160484153306,13.419146686171493,14.939175259644774,13.193042837063828,15.158530015114803
gurkor,177,14.189822479324214,13.416933709366896,14.941493885277662,13.187696412674729,15.165862131399017
gurkor,178,14.189854099468928,13.412909082943864,14.940330192832482,13.181977666889447,15.170520142588668
gurkor,179,14.188061568160474,13.417081432576307,14.941975433657246,13.186105823163878,15.18294694312539
gurkor,180,14.193805789942548,13.419532597041005,14.95081738553958,13.187234249690558,15.184695723177333
gurkor,181,14.192091544861578,13.414602926164745,14.956051417613452,13.181391154001558,15.187395269222637
gurkor,182,14.19274628157211,13.414652009358521,14.963401302176624,13.172085597009753,15.199409811111297
gurkor,183,14.198257798440181,13.414607802870277,14.967743224167425,13.170028381714923,15.195963139973651
gurkor,184,14.200294528594902,13.416767457237475,14.973611820604853,13.168600487503104,15.201636172145696
gurkor,185,14.20329728177596,13.413267080797093,14.9761620565933,13.169491807110475,15.204641781487734
gurkor,186,14.204682828386721,13.409218315031886,14.979988891676108,13.174816463015585,15.221663005674767
gurkor,187,14.209027212979109,13.410781775734677,14.991284758337013,13.175468560314055,15.22864825282249
gurkor,188,14.209444686320637,13.410018559359138,14.995206845839997,13.172828289952076,15.23345511214966
gurkor,189,14.214226108855172,13.410721130172938,14.992532377258469,13.166664560516391,15.232915056936447
gurkor,190,14.215863355739291,13.41734308582031,14.99558523274416,13.16378746023917,15.24085685761973
gurkor,191,14.220651908621807,13.416277890723592,15.00151365044646,13.163683760316138,15.244455916157225
gurkor,192,14.222089734873318,13.414749826736442,15.00647893359621,13.160898039750807,15.251332617471778
gurkor,193,14.22239939595225,13.419325923619631,15.01564499145966,13.161343013254333,15.249401145595215
