series,horizon,median,pi80_lo,pi80_hi,pi90_lo,pi90_hi
gurkor,90,13.983863495587821,13.331864792706414,14.667748383573024,13.152625504816854,14.867635225500672
gurkor,91,13.98601080665091,13.330385251256713,14.67388185688896,13.150179683778017,14.874967718126127
gurkor,92,13.988158447447255,13.328925194323135,14.679996616248273,13.147758777868283,14.882276139737238
gurkor,93,13.99030641802749,13.32748430140965,14.68609298227415,13.145362375822627,14.889560901743693
gurkor,94,13.992454718442245,13.326062260660839,14.692171266949153,13.142990077464514,14.89682240446668
gurkor,95,13.994603348742181,13.32465876854031,14.698231773936882,13.14064149329312,14.90406103755175
gurkor,96,13.99675230897794,13.323273529524155,14.70427479888843,13.13831624409,14.911277180362056
gurkor,97,13.998901599200195,13.321906255808925,14.710300629734485,13.13601396054426,14.91847120235325
gurkor,98,14.001051219459622,13.320556667033017,14.716309546963911,13.13373428289505,14.925643463430971
gurkor,99,14.003201169806886,13.31922449001088,14.722301823889506,13.131476860590446,14.932794314291922
gurkor,100,14.00535145029269,13.317909458479347,14.728277726901752,13.129241351961868,14.939924096749534
gurkor,101,14.007502060967713,13.316611312855255,14.7342375157111,13.127027423913091,14.947033144044854
gurkor,102,14.009653001882667,13.315329800003962,14.740181443579536,13.124834751623125,14.954121781143767
gurkor,103,14.011804273088265,13.314064673018024,14.74610975754187,13.122663018262193,14.961190325020953
gurkor,104,14.013955874635217,13.312815691005483,14.75202269861741,13.120511914720055,14.968239084931556
gurkor,105,14.016107806574253,13.311582618887416,14.757920502012489,13.118381139346171,14.975268362671077
gurkor,106,14.018260068956112,13.310365227204073,14.763803397314284,13.116270397700909,14.982278452824136
gurkor,107,14.020412661831525,13.30916329192923,14.769671608676433,13.114179402317331,14.989269643002645
gurkor,108,14.022565585251252,13.307976594292441,14.775525354996864,13.112107872473034,14.99624221407405
gurkor,109,14.02471883926604,13.306804920608533,14.78136485008821,13.110055533971401,15.003196440379996
gurkor,110,14.02687242392666,13.305648062114308,14.787190302841173,13.108022118931975,15.010132589946021
gurkor,111,14.029026339283888,13.304505814811801,14.79300191738126,13.106007365589344,15.017050924682653
gurkor,112,14.031180585388496,13.303377979317924,14.798799893219073,13.104011018100158,15.023951700578332
gurkor,113,14.033335162291282,13.302264360720157,14.80458442539472,13.102032826357979,15.03083516788467
gurkor,114,14.035490070043032,13.301164768437982,14.81035570461628,13.100072545815408,15.037701571294214
gurkor,115,14.037645308694554,13.30007901608976,14.816113917393007,13.098129937313281,15.044551150111333
gurkor,116,14.039800878296667,13.299006921364873,14.821859246163164,13.096204766916543,15.05138413841632
gurkor,117,14.041956778900177,13.297948305900706,14.827591869416983,13.094296805756457,15.058200765223129
gurkor,118,14.044113010555927,13.296902995164542,14.833311961814875,13.092405829878928,15.065001254631152
gurkor,119,14.046269573314737,13.295870818339745,14.839019694301141,13.090531620098549,15.071785825971064
gurkor,120,14.048426467227456,13.294851608216435,14.844715234213389,13.088673961858223,15.078554693945296
gurkor,121,14.050583692344942,13.293845201086146,14.85039874538782,13.086832645094024,15.08530806876313
gurkor,122,14.05274124871804,13.292851436640424,14.85607038826062,13.085007464105036,15.092046156270825
gurkor,123,14.05489913639763,13.291870157873205,14.861730319965654,13.083198217428098,15.098769158076964
gurkor,124,14.057057355434575,13.290901210986698,14.867378694428478,13.081404707717022,15.105477271673124
gurkor,125,14.05921590587976,13.289944445300762,14.873015662457062,13.07962674162626,15.112170690550313
gurkor,126,14.061374787784086,13.28899971316547,14.878641371829183,13.077864129698748,15.118849604311075
gurkor,127,14.063534001198432,13.288066869876818,14.884255967376678,13.076116686257711,15.125514198777651
gurkor,128,14.06569354617372,13.287145773595475,14.88985959106678,13.074384229302375,15.132164656096359
gurkor,129,14.06785342276085,13.286236285268279,14.89545238208053,13.072666580407274,15.138801154838182
